Domain,Website Status,SPF,DKIM,DMARC
supervalu.ie,Live (HTTP),v=spf1 ip6:fd1b:212c:a5f9::/48 ip4:83.71.135.83 ip4:35.232.112.110 ip4:35.188.198.57 include:spf.protection.outlook.com include:amazonses.com include:musgraveecomaws.com include:mail.zendesk.com include:spf.musgrave.laposa.ie include:spf.amris.com -all,Not found,Not found
ing.com,Live (HTTPS),v=spf1 include:_spf.ing.net include:spf1.fraedom.com include:mailplus.nl include:slvmcp.nl ip4:89.20.160.55 ip4:78.136.53.254 ip4:95.138.135.251 ip4:92.52.81.2 ip4:146.148.26.249  ip4:83.231.160.128/26 ip4:212.187.169.64/26 ip4:192.254.112.185 ip4:83.217.248.35 ip4:170.207.39.152/31 ip4:170.207.37.144/31 -all,Not found,v=DMARC1; p=reject;rua=mailto:Global.Mail.DMARC@ing.com,mailto:ejdvezzq@ag.dmarcian-eu.com,mailto:dmarc.feedback@ing.nl
certificationeurope.com,Live (HTTP),v=spf1 include:sendersrv.com +mx +a +ip4:217.78.2.46 +ip4:89.185.145.185 +ip4:89.185.136.227 +ip4:185.224.198.13 include:spf.protection.outlook.com include:spf.mandrillapp.com include:amazonses.com include:7608942.spf07.hubspotemail.net   include:spf.uk.exclaimer.net -all,Not found,v=DMARC1; p=none
alsaa.ie,Live (HTTP),v=spf1 redirect=_stvgkusm5.sdmarc.net,Not found,alsaa.ie.dmarc.sdmarc.net.v=DMARC1; p=none; pct=100; rua=mailto:a.tvgkusm5@sdmarc.net
assumptionjns.com,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
stjohnsrathmullen.scoilnet.ie,Live (HTTP),Not found,Not found,Not found
croninco.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com ip4:89.101.247.66/32 include:croninco.ie include:in.mailjet.com -all,Not found,Not found
gov.uk,Live (HTTP),v=spf1 -all,v=spf1 ?allv=DMARC1;p=reject;rua=mailto:govuk-rua@dmarc.service.gov.uk,v=DMARC1;p=reject;sp=none;np=reject;adkim=s;aspf=s;fo=1;rua=mailto:dmarc-rua@dmarc.service.gov.uk
maloneoregan.ie,Live (HTTP),Not found,Not found,Not found
northsidepartnership.ie,Live (HTTPS),v=spf1 include:spf.reg365.net ~allv=spf1 mx a ip4:185.122.133.2 ip4:86.43.103.12 ip4:89.101.19.6 ip4:194.106.155.65 ip4:89.101.238.98 ip4:86.47.115.155 ip4:188.165.4.118 include:_spf.snwlhostedeu.com include:spf.protection.outlook.com -all,Not found,Not found
staidans.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAotOvu2mc9oHurScvhvU5shzUk1p1iMuA/ii4Mic+wiLhDSGPD0nzfaOvnUTFRmIZo8oS7Cia/wViT0TjBuCfXpSqS/pHhybXmyJweEtQQji+4qALac15dfGaVzQbZacZgq6Om6vMa8UTJWsR/W+bIgDzZQHkDq5HV3gXiUaU4qFxzklyp9FPSlfGnt0QmLCTy +5zRJwaxYdsaCX72jAQgYybxNgNXIu8s9yTI7D3kC/qgN1ga4RaZeJjy+aDQCcs3/LwCDGSxEGqPFDZIE6D5NuozLBIOshLFxZXeTiNoSIgGByBQ3ccRh1YlEUuY7EZ7303KZMbmgd4aHWwiVZgwwIDAQAB;,v=DMARC1; p=reject; rua=mailto:dmarcsupport@staidans.ie
dcscork.ie,Live (HTTP),v=spf1 include:_spf.google.com ~all,Not found,Not found
loretowexford.com,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
hse.ie,Live (HTTPS),Not found,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
irelandseyeonline.com,Live (HTTP),Not found,Not found,Not found
lifecu.ie,Live (HTTP),v=spf1 v=spf1 include:spf.protection.outlook.com include:eu._netblocks.mimecast.com ip4:83.71.221.29 ip4:86.44.17.120 a:mail.well-it.com include:spf.mtasv.net include:which50-email.com include:amazonses.com ip4:35.214.219.126 ip4:35.214.203.200 include:sp f.mailjet.com include:lifecu.ie.spf.auto.dnssmarthost.net include:spf.smtp2go.com -all,lifecu.ie.default.dkim.auto.dnssmarthost.net.default._domainkey_8abffa7886778c2ae2429e9279d96398.dkim.dnssmarthost.net.v=DKIM1; k=rsa; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQC6UP8MEXcpI7I2ZosRE8vXFvn9ZHeuBfnsuQLFv0BkN+yJzJonRiR3KtZI8/eP2QwuuxthRxFtbL06wUubRpL4sPKbnOUbPUVTc8uKOrtEdl/NoBQiSgkFi74pFifPpt8GEc2b+siM9J3MtVAS6QBA6GrN4uns7bZ3z2C7mFNaQQIDAQAB;,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_reports@lifecu.ie; ruf=mailto:dmarc_reports@lifecu.ie
quadient.com,Live (HTTP),Not found,Not found,v=DMARC1;p=reject;sp=none;pct=100;rua=mailto:67a6853d7c@rua.easydmarc.us;ruf=mailto:67a6853d7c@ruf.easydmarc.us;fo=1;
esri-ireland.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:_spf.messagegears.net include:_spf.salesforce.com include:_spf.psm.knowbe4.com include:_spf.dayforcehcm.com -all,Not found,v=DMARC1; p=quarantine; fo=1; pct=100; sp=quarantine; rua=mailto:dmarc_agg@vali.email; ruf=mailto:jsidwell@esriuk.com
typetec.ie,Live (HTTP),v=spf1 include:smtp.smileback.com include:spf.protection.outlook.com include:spf.myconnectwise.net ip4:198.244.177.159 -all,Not found,v=DMARC1; p=none; rua=mailto:administrator@typetecgo.onmicrosoft.com; ruf=mailto:administrator@typetecgo.onmicrosoft.com; fo=1
riverstownns.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAmvMlv+e30sSzjS91JYVZMQjbu4EveK9ZBICxYgN4yrDo7BFdW6N+uY2wtVeTsySGvIgUCEqhYZHHjmXEIC8xxiAz+in6oCOMFhja7CJb6ZdDkpsJwzFIfsBaiJv0eVSQWoGISNBsoRnHHdJnkxlrLMeXRTDc0YjOOyl3L9wzjycApChh/2LSUdhPTd6yEJibh APxkT5F0MiXXz+6YyaIlQrRfHL9HaYuFibePl1jNbOLFnYMNsTXAhdl/9LgZxSJmBd+ZYkuAfuxRRTNvrumWKqGKxKKZCUHK/JkOeFvySMb5Xr2zIxyoCSCkuyotvWrmZmlf+sJy989E8MY1FFLQwIDAQAB;,Not found
olocschool.ie,Live (HTTP),v=spf1 +a +mx +a:c57950.sgvps.net  include:olocschool.ie.spf.auto.dnssmarthost.net ~all,olocschool.ie.default.dkim.auto.dnssmarthost.net.default._domainkey_b5a720947e034afb14fdbc9c74dfd62f.dkim.dnssmarthost.net.v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAyCTWylrtkcPhY5ztCaWb0D9DEmvXYGa7rojR59MybSOITjyonEpoe0dFqrwYxIgYw/Q6zpLcTG5c86+xCQn0D1+z1T7mCKrukRYnjwzwRMMeYvVh4/YYIASS4hY2o+CWzHm55W+aZChitZAKyv4RhfkXEtIIbLTugCSqg1Nxz8kscL0cE7AkxIenCBA/jd+9s q+WBv8pA+0FbNhGEculE3CjMwpcjHkXI2UckwewsyZb5DGdw5KoYfacPtqi5leqPxIoY18X9UI4v9c0cqq9mjIU8MnyYtWlW5WfzxHoG7zWXqvQcK7V5PhblRy/GN+gZI5smSQ55Plmnkvtk3J2JwIDAQAB;,v=DMARC1; p=none; aspf=r; adkim=r;
stannesthecurragh.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
kilcooleprimaryschool.ie,Live (HTTPS),v=spf1 include:_spf.google.com ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAvnZu5dHuAPfB7wtt2pM6w57sEbJ5ZsiG7Ii5EM6bNdvQGGacLYatunJerpKEGn5au/9xnr+JLQ0nXwQ2bww5VccAue9bUpS153/EwAuw2ZCYpvwaox0d9gRAZZ0eW50aRY60S1Bdm39SAxL+3Dtvj/o2IzBFfqbKzczkNOAVTt+7JPLI41g7i7EOrYrrKJoHY TtnnfS1AQ0MPM3M0xVELJFsxqkIp0wHuSvR3L4CsylmlKiwDO/IPqTaihEmfSCYij9y/UjngyXosV/jfvCGJMPeB7h6JXWdbgJjqbXCYg+mCMnjyw+TMPyzKT4nG2FhMIaAKGzECf4ZAyJ3q6JD/QIDAQAB;,Not found
ballinderrynursinghome.com,No response,Not found,Not found,Not found
mcdonalds.ie,Live (HTTP),Not found,Not found,Not found
supervalu.ie,Live (HTTP),v=spf1 ip6:fd1b:212c:a5f9::/48 ip4:83.71.135.83 ip4:35.232.112.110 ip4:35.188.198.57 include:spf.protection.outlook.com include:amazonses.com include:musgraveecomaws.com include:mail.zendesk.com include:spf.musgrave.laposa.ie include:spf.amris.com -all,Not found,Not found
bmw.ie,Live (HTTPS),v=spf1 exists:%{i}.spf.bmwgroup.com -all,Not found,v=DMARC1; p=reject; rua=mailto:bgm.aggregate@bmwgroup.com; ruf=mailto:bgm.forensic@bmwgroup.com
sinnottautos.ie,No response,v=spf1 include:spf.protection.outlook.com ~all,Not found,Not found
jvtierney.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
rathminescollege.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
miflues.ie,Live (HTTPS),v=spf1 include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=none; rua=mailto:dmarc@lantech.uriports.com; ruf=mailto:dmarc@lantech.uriports.com; fo=1:d:s
tilestyle.ie,Live (HTTP),v=spf1 ip4:185.32.255.186 ip4:23.227.38.65 ip4:40.107.104.78 ip4:198.2.190.164 include:spf.eu.exclaimer.net include:tilestylebm.onmicrosoft.com include:spf.protection.outlook.com ~all,Not found,v=DMARC1; p=none; rua=mailto:313449450a664abdb36f0eb4148893d1@dmarc-reports.cloudflare.net;
busyfingerscreche.ie,Live (HTTP),v=spf1 +a +mx +ip4:217.115.119.32 +include:spf.protection.outlook.com -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA8co3T2VfLkugIaYUlj/ZIaYt+32ihjGtVsJQTEZMVh9KjfQoaXD7kn1ywu8r1fbtVHvEyK29/DvlPNatbJ0woubIMBJTAe4oQ6n+LK4qKSkXczilohyP5s3JYWhpa4Npb9tVCfeio/qD/g2N+dgq7rja4+7yQVDkljiU3e8mbnfEOE1jAhBFAsegvEQXmnAbt nE2DEfha9UGaCs7CSTBv+kTPZAjCC7DBzTNZ1137KHlKNEsIUkRLPO3EkhJTNatgz/IMTl+Ce7KJCfmZIobw/d8gFoiDNEhhcDhJXwIsEQH+NzSEuE1YiJxkWgiudKDiZAlD1w7gWYQs97oTg4fLwIDAQAB;,v=DMARC1; p=reject; pct=100
isk.ie,Live (HTTP),v=spf1 ip4:91.210.235.11 include:spf.webhostingireland.ie include:spf.protection.outlook.com -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA2n6FkAdXRghzH1mc6iprVXSt+XHIIqvq/pEVx+IQpQiYyemte569B5TLMdlZswj0fKKhC7l6+DUaqBPtCGfyXMyg/ULhornivRXQwQheSiSs//uaj6Pic+ZaxzAdkJN8YIvC3Y/jobbd41QMUq4JR/gSBATXMnheUDIeabrFXvsiZ2pH/0FkIYWC1LsCpgqUj GoYhjBwMPEDuL4AHwee7+clPFhGfJOmH+IMP+1g9GLnGVq9vMsylVrf/auw+TjyXtaIIhObc8zjXPQ5+cokMHBwQm3poi/FtUQgkH4/ebX2qpinaBcdlQGXNYKMZHbPFzg1dz8cJKYwyK4G8z/ZZQIDAQAB;,v=DMARC1; p=none;
delasalle.ie,Live (HTTP),v=spf1 +include:relay.mailchannels.net include:_spf.google.com ~all,Not found,v=DMARC1; p=none;
loretocollegemullingar.com,Live (HTTPS),v=spf1 +a +mx +ip4:35.214.132.134 include:_spf.mailspamprotection.com ~all,v=DKIM1; k=rsa; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQDGtaJthA5+71jCrJg0+/3sarAVxcr1v3gww2ZkU4hHgVIQ8nPkJQHlEOm5jukfZajxJL0pFe0DsKAJujjYehP55Lh6yFvkAY6Yn4AsnUWmEIHBDTHTxUqlo75wFGHv1nPDKcWBAn17aK4QIYV6fIMPVICxz7k0W6ifva/6TmXiwwIDAQAB;NADCBiQKBgQDGtaJthA5 +71jCrJg0+/3sarAVxcr1v3gww2ZkU4hHgVIQ8nPkJQHlEOm5jukfZajxJL0pFe0DsKAJujjYehP55Lh6yFvkAY6Yn4AsnUWmEIHBDTHTxUqlo75wFGHv1nPDKcWBAn17aK4QIYV6fIMPVICxz7k0W6ifva/6TmXiwwIDAQAB;,Not found
mercykilbeggan.ie,Live (HTTPS),v=spf1 a mx include:spf.antispamcloud.com ip4:78.137.164.61 ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAxJle+jIg4RpP8gS/qyyNRaX8Gr8SwLsQlVZ5koruELU4kXN5H3wD48WCYFhqhB2PEzUaldoOjj42yOrG5eTdD4ejAmc5ID0k17wG4s6l/ixsz0I47/AV/HAWRzdX3t8kYWZL+rHZA+b9HgEjp/muepVuZ3XUUZim5zYaBdzMt0yhsvbHzg+Cvg3n69J5iyNu1 xjaVxMFGyemx/Hw/zHPzRUU5sTn7Qmas+DqwtLdoVYc+fk4RNi721KlRJJiBbPd4bcKaYhYFSH57NGQhu1DucnKmk8olranjVGg2qOx2Y57DWhh3OkOO2Kx1JVzBCOlBzrhoIMSU/YZ6SATOiA2ZwIDAQAB;,Not found
hse.ie,Live (HTTPS),Not found,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
impactirl.ie,Live (HTTP),v=spf1 ip4:86.43.79.161 ip4:81.136.225.25 ip4:213.79.59.238 ip4:185.202.19.91 include:_spf.psm.knowbe4.com include:spf.protection.outlook.com ~all,Not found,v=DMARC1; p=quarantine
illistrin.town.ie,Live (HTTP),Not found,Not found,Not found
holyfamilyjns.ie,Live (HTTPS),Not found,Not found,v=DMARC1; p=none;
stcolmcilles.org,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
stjosephstullamore.ie,Live (HTTPS),v=spf1 +a +mx +ip4:35.242.133.245 ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA3Re876FVi8eGTUlir0/ybKIleMRTftCIlRU0zrvqvSmggER2AVhC5vxb/13RdO1mGrqNthX8P1voZU2i3DzOOQ8qv37EFkYR5YNCecER0oPd/8E00DtFYuKBThUy0kjMKh+Gg6YqR7z60BDMBoiuGQMyh/G9rtV7MCdq83WhQlvkgQoKEA1zht5w8mKawJv2g CJDSr884aBjJBqDvI0Dh/g+fOkXy9l7zw1fnD+G4EjEsXUDopzryn6wXeCDUJj4OhLaTi7hgaa2jZ4wfvr595gGcQk6B2BnyBA6AC5AJm/X0wSSSbQ7bI+KWSSjask3JgbcC2BpRNDiBTeRjRveewIDAQAB;,Not found
stt.ie,Live (HTTP),v=spf1 a include:spf.blacknight.ie  ~all,Not found,Not found
irishprisons.ie,No response,v=spf1 mx include:spf_c.oraclecloud.com include:spf_a.oracle.com ip4:46.22.139.28 ip4:46.22.135.69 -all,Not found,v=DMARC1; p=none; rua=mailto:dmarc@irishprisons.ie; ruf=mailto:dmarc@irishprisons.ie; fo=1
bish.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=none
shstullamore.ie,Live (HTTPS),v=spf1 +a +mx +include:spf.myhost.ie include:spf.protection.outlook.com ~all,Not found,v=DMARC1; p=quarantine; rua=mailto:ofe@shstullamore.ie; ruf=mailto:ofe@shstullamore.ie; sp=none; fo=1;
nrch.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:mailanyone.net -all,Not found,v=DMARC1; p=none; rua=mailto:rua@dmarc.brevo.com
cilprecision.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
abbeyhealthcare.ie,No response,v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
theaddressconnolly.com,Live (HTTP),v=spf1 +a +mx +ip4:81.17.241.117 include:spf.webhostingireland.ie include:spf.mandrillapp.com ~all,Not found,Not found
seai.ie,Live (HTTPS),v=spf1 ip4:137.191.235.70 include:spf.topsec.com include:spf.protection.outlook.com +ip4:52.209.222.127 include:servers.mcsv.net include:mailgun.org include:amazonses.com -all,Not found,v=DMARC1;p=quarantine;rua=mailto:dmarc_agg@vali.email,mailto:dmarc@seai.ie;ruf=mailto:dmarc@seai.ie.;fo=1;sp=none;
bpps.ie,Live (HTTP),Not found,Not found,Not found
iosef.ie,Live (HTTP),v=spf1 +a +mx +ip4:78.137.164.91 ?all,Not found,Not found
hse.ie,Live (HTTPS),Not found,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
greenparknursinghome.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
firstcare.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
mcdonalds.ie,Live (HTTP),Not found,Not found,Not found
supervalu.ie,Live (HTTP),v=spf1 ip6:fd1b:212c:a5f9::/48 ip4:83.71.135.83 ip4:35.232.112.110 ip4:35.188.198.57 include:spf.protection.outlook.com include:amazonses.com include:musgraveecomaws.com include:mail.zendesk.com include:spf.musgrave.laposa.ie include:spf.amris.com -all,Not found,Not found
ey.com,Live (HTTP),Not found,Not found,_dmarc.bd.31.96.0e.dns.agari.com.v=DMARC1; p=reject; sp=none; fo=1; pct=50; ri=3600; rua=mailto:ey@rua.agari.com; ruf=mailto:ey@ruf.agari.com
louthleaderpartnership.ie,No response,Not found,Not found,Not found
mindshareworld.com,Live (HTTP),v=spf1 include:spf.groupm.com include:servers.mcsv.net include:customers.clickdimensions.com ~all,Not found,v=DMARC1; p=reject; pct=100; fo=1; adkim=r; aspf=r; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
internalresults.com,Live (HTTP),v=spf1 redirect=b33zuv7x._spf._d.mim.ec,Not found,v=DMARC1; p=reject; rua=mailto:12e5197a2ddb458@rep.dmarcanalyzer.com; ruf=mailto:12e5197a2ddb458@for.dmarcanalyzer.com; fo=1;
redfaire.com,Live (HTTP),v=spf1 +a +mx +ip4:185.181.116.70 +include:spf.protection.outlook.com +include:servers.mcsv.net include:26234856.spf04.hubspotemail.net include:authsmtp.com +include:rp.oracleemaildelivery.com,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAw6R7pwaqzrGLAQMNG2d/PFA+H1bppK4AXZqbiUNh1m7wn2UGR+BhywYaE4HIEBNFP88bBlnNxLOn+oVRuGJ8Dh1klq2kyQJtfmcWq6OCrKJ+6Tn4NDITdgYtA3jEb7P4gWRAokh+Q02x6ibakq21IDJQ5MIM0iZ+M/ncrHfMqf7DH7rClz1WYC9/bmNp7MuJp YNq/z8Jt4JDoQU5eG+5IWORti/gfuvxbz9Eiixc+tW7CrrJ3QWAvtkVpLi4U/G2Idie3RhU3mpQvK1e2dMK5+52MB3W4NmJGz/LLPj/C9yfQG0CG2j4QEY5Bx5fhYcT6IEGTjvClgxdYHP4HCZLFQIDAQAB;,v=DMARC1; p=none;
mmd.ie,Live (HTTP),v=spf1 a mx ip4:185.47.147.134 include:spf.protection.outlook.com include:mailgun.org -all,Not found,Not found
gemgroup.ie,Live (HTTPS),v=spf1 include:spf.protection.outlook.com include:spf.cablecomm.ie -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAzouPVp0fjnHOOmcjqfYbMm9OukkyOXTQkGBaa9kYRvK5erOJhX8hNdTJDxiHGCNcu9Kgv1mAiqssdFAhZH/QpkHPE7CfmV4MYc7s15FPOYEjHR+x5bECa5e+W4WS8YqNRberqxngNmlx0Pn/3U5gfai5LBE63UxWm/+Ao2bXZwdrqNICz0nxH+E7Hb/jQqQ8a 0GI5UmzvFQAf0UQX48cZvR/fSRO7MCgsG7TjmR8d6nIHP0aDxG/6CPl+/+yUc7urDM83DkLqQ6NEIM9YgexufdXNBVsSmiPmlTUyLRwSg6kloAhZIQcNmnpWPj5kTQKLoW88H50PaXf7B/mvEKIoQIDAQAB;,Not found
maclochlainn.ie,No response,Not found,Not found,Not found
fingleton.ie,Live (HTTP),v=spf1 ip4:93.107.48.177 include:sendgrid.net include:smtp2go.net include:spf.protection.outlook.com ~all,Not found,v=DMARC1; p=quarantine; rua=mailto:fwadmin@fingleton.ie; ruf=mailto:fwadmin@fingleton.ie; fo=1
cahg.ie,Live (HTTP),v=spf1 ip4:178.250.113.146 ip4:178.250.115.58 include:spf.protection.outlook.com include:spf.mandrillapp.com -all,Not found,Not found
scotiacapital.com,No response,v=spf1 exists:%{i}._i.%{d}._d.espf.dmp.cisco.com include:%{d}.16.spf-protect.dmp.cisco.com -all,Not found,_dmarc.03.55.3c.02.dns.dmp.cisco.com._dmarc.03.55.3c.02.dns.agari.com.v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:scotiabank@rua.dmp.cisco.com; ruf=mailto:scotiabank@ruf.dmp.cisco.com
sca.com,Live (HTTP),v=spf1 ip4:46.16.232.108 ip4:193.235.12.212 ip4:193.235.12.213 include:spf.protection.outlook.com include:spf1.emarketeer.com include:_vsp.oderland.com include:_spf-dc2.successfactors.com include:sendgrid.net include:servers.mcsv.net -all,Not found,v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email;
hse.ie,Live (HTTPS),Not found,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
eetc.ie,Live (HTTP),v=spf1 +a +mx +ip4:185.43.232.188 include:spf.antispamcloud.com ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAmENxGuAthtiRruWUrm2KoPW7sG6Z5X8YmOZwqBZkSsfeEjrDcu1l0igR6FYqEbdueiwvaCqBf/6ujlJwINdqOqSs/ZyRtj/sd9LszvvA7WfseSsKNEUZBJnz6bSs++pOkPnIGiz/nIj7fVll8e+zxROlw4aS9GS/nF5xplNqK/jWdfgSCZRycZya0SqaLwTL5 nQ2ZWfg1Nc3vvdW9q4I/14f86Yh6wrnkvzOuSayjUwvEoQxaS7+FtiMn6R6AcLNlw14xJqPVT5qiSFKyezcCBMFCD1x7Kcl1spvc7FAJ5xxIDxwpUeEvaHUvInOrumEcvk78FzpC27256uHvNUybQIDAQAB;,Not found
cbscarlow.ie,Live (HTTPS),v=spf1 a include:spf.blacknight.ie  ~all,Not found,Not found
balcs.ie,Live (HTTP),v=spf1 ip4:190.180.144.232 ip4:91.136.49.203 include:spf.protection.outlook.com +ip4:207.55.255.4 -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAwEhmrzR4PTVAMlbVLs1N3EITA0bAgCsS0xTAUgPaPw5K4QT3FCtp0iU6Q7twCN+hbtmFFvI0jcufb+pK+JhvHBl0CAZzj3DjS9qQPwDBMtq3dTDUdIXgCBrWtWmMB3S3Cxj9Hc2R92SIR5QZBoETjMREq3M9uDy8sp56Qs7idQDFX4gmHOi3xbZYolMFWP30/ iu4tPdjasr+tXZ1EDzbo38U3WCW95X8Tw/NvEA1y9k3bLGOZmV1kedBrSol7H85cLkDLYTWUge11d006gD2GwaoK7hzHoiFvxnf8TZVpA0bT7cl/ObyM0CkMZM9JEGT0aVSHyhNulciH4dsiyGk7wIDAQAB;,v=DMARC1; p=quarantine;
pbc-cork.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
movillecc.ie,Live (HTTP),Not found,Not found,Not found
glentiescomp.com,Live (HTTPS),v=spf1 ip4:83.138.8.86 ip4:83.138.8.113 include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=reject; pct=100;
deansrathcommunitycollege.ie,Live (HTTP),Not found,Not found,Not found
gonzaga.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com ip4:89.101.231.2 ip4:87.38.200.2 -all,Not found,v=DMARC1; p=none;
holychildcommunityschool.ie,Live (HTTP),v=spf1 include:_spf.google.com ~all,Not found,Not found
mercycoolock.ie,No response,Not found,Not found,Not found
olschool.ie,Live (HTTP),v=spf1 include:_spf.google.com ~all,Not found,Not found
stmichaelscollege.com,No response,v=spf1 include:_spf.google.com ~all,Not found,Not found
hrc.ie,Live (HTTPS),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
confeycollege.org,Live (HTTP),Not found,Not found,Not found
cpckilcullen.com,Live (HTTP),v=spf1 include:_spf.google.com ~all,Not found,Not found
glenstal.ie,Live (HTTP),Not found,Not found,Not found
villiers-school.com,Live (HTTPS),v=spf1 ip4:190.180.145.25 ip4:190.180.145.113 ip4:207.55.255.20 include:spf.protection.outlook.com -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA8/36Bak07QVYKD5GGUyLuxyfZa1l7XGCGAP0vW9SloOlKoQ11qbqMsjAxvxngY6DETBDTi+iWsr+EYGeIBHEVKv8Ch98n5TW04iYF5dcdgMgjkScXKqeFOXMijFrJt/c5Snh+TEBgiVLgn5O7ilQ80LAPTBAbxbex2kVYO0vtt9rsjUj4QXjZLqm0WHgWbhfI MqnGZoY2p3KbX1JhHhOLRPjQ/6yL3LqNXfsXSRI5+txDzIdXUlODpPhdZiQi4kwTqvcGIrNcButCb6UDSjo/T0eDt0bj5QLW6Bz6j0Fo4Z5xufyqMthnhV6HFjxVd1MS88+Y0gnQzsjhZqKwAFk+QIDAQAB;,v=DMARC1; p=none; sp=none; rua=mailto:itsystems@villiers-school.com
droghedacbs.ie,Live (HTTP),v=spf1 a include:spf.blacknight.ie ~all,Not found,Not found
stmarysds.ie,Live (HTTP),MS=ms35513928 v=spf1 include:spf.protection.outlook.com include:spf.antispamcloud.com -allv=spf1 include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=none; pct=100v=DMARC1; p=reject; sp=reject; pct=100; rua=mailto:TaraLearning@stmarysds.ie; ruf=mailto:TaraLearning@stmarysds.ie;
ocarolancollege.ie,Live (HTTP),Not found,Not found,Not found
cti-clonmel.ie,Live (HTTPS),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
stmarysnenagh.ie,Live (HTTP),v=spf1 include:_spf.google.com ~all,Not found,Not found
